,name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter,datetimes,elapsed_days,corrected_name
3196,Chris,1994,8,23,18,44.7,-52.0,tropical storm,0,45,1003,,,1994-08-23,29,Chris1994
3197,AL051994,1994,8,29,12,20.5,-93.0,tropical depression,-1,30,1007,,,1994-08-29,0,AL0519941994
3198,AL051994,1994,8,29,18,20.5,-93.8,tropical depression,-1,30,1007,,,1994-08-29,1,AL0519941994
3199,AL051994,1994,8,30,0,20.6,-94.5,tropical depression,-1,30,1006,,,1994-08-30,2,AL0519941994
3200,AL051994,1994,8,30,6,20.7,-95.2,tropical depression,-1,30,1005,,,1994-08-30,3,AL0519941994
3201,AL051994,1994,8,30,12,21.0,-95.9,tropical depression,-1,30,1006,,,1994-08-30,4,AL0519941994
3202,AL051994,1994,8,30,18,21.4,-96.5,tropical depression,-1,30,1006,,,1994-08-30,5,AL0519941994
3203,AL051994,1994,8,31,0,21.8,-97.1,tropical depression,-1,30,1006,,,1994-08-31,6,AL0519941994
3204,AL051994,1994,8,31,6,22.4,-98.0,tropical depression,-1,30,1007,,,1994-08-31,7,AL0519941994
3205,AL051994,1994,8,31,12,23.0,-99.0,tropical depression,-1,30,1008,,,1994-08-31,8,AL0519941994
3206,Debby,1994,9,9,12,13.1,-56.8,tropical depression,-1,25,1011,,,1994-09-09,0,Debby1994
3207,Debby,1994,9,9,18,13.4,-58.3,tropical depression,-1,30,1010,,,1994-09-09,1,Debby1994
3208,Debby,1994,9,10,0,13.7,-60.2,tropical storm,0,45,1010,,,1994-09-10,2,Debby1994
3209,Debby,1994,9,10,3,14.0,-61.0,tropical storm,0,55,1007,,,1994-09-10,3,Debby1994
3210,Debby,1994,9,10,6,14.1,-61.6,tropical storm,0,60,1006,,,1994-09-10,4,Debby1994
3211,Debby,1994,9,10,12,14.6,-63.2,tropical storm,0,55,1007,,,1994-09-10,5,Debby1994
3212,Debby,1994,9,10,18,15.1,-64.9,tropical storm,0,50,1008,,,1994-09-10,6,Debby1994
3213,Debby,1994,9,11,0,15.5,-66.7,tropical storm,0,50,1008,,,1994-09-11,7,Debby1994
3214,Ernesto,1994,9,21,18,10.1,-29.9,tropical depression,-1,25,1010,,,1994-09-21,0,Ernesto1994
3215,Ernesto,1994,9,22,0,10.5,-30.2,tropical depression,-1,25,1010,,,1994-09-22,1,Ernesto1994
3216,Ernesto,1994,9,22,6,11.1,-30.3,tropical depression,-1,30,1009,,,1994-09-22,2,Ernesto1994
3217,Ernesto,1994,9,22,12,11.8,-30.3,tropical storm,0,35,1005,,,1994-09-22,3,Ernesto1994
3218,Ernesto,1994,9,22,18,12.5,-30.3,tropical storm,0,45,1000,,,1994-09-22,4,Ernesto1994
3219,Ernesto,1994,9,23,0,13.1,-30.4,tropical storm,0,50,997,,,1994-09-23,5,Ernesto1994
3220,Ernesto,1994,9,23,6,13.8,-30.5,tropical storm,0,50,998,,,1994-09-23,6,Ernesto1994
3221,Ernesto,1994,9,23,12,14.4,-30.6,tropical storm,0,45,1000,,,1994-09-23,7,Ernesto1994
3222,Ernesto,1994,9,23,18,14.9,-30.6,tropical storm,0,45,1001,,,1994-09-23,8,Ernesto1994
3223,Ernesto,1994,9,24,0,15.4,-30.6,tropical storm,0,40,1003,,,1994-09-24,9,Ernesto1994
3224,Ernesto,1994,9,24,6,15.9,-30.7,tropical storm,0,35,1005,,,1994-09-24,10,Ernesto1994
3225,Ernesto,1994,9,24,12,16.5,-31.0,tropical depression,-1,30,1007,,,1994-09-24,11,Ernesto1994
3226,Ernesto,1994,9,24,18,16.8,-31.3,tropical depression,-1,30,1009,,,1994-09-24,12,Ernesto1994
3227,Ernesto,1994,9,25,0,17.0,-31.6,tropical depression,-1,25,1010,,,1994-09-25,13,Ernesto1994
3228,Ernesto,1994,9,25,6,17.0,-31.9,tropical depression,-1,25,1010,,,1994-09-25,14,Ernesto1994
3229,Ernesto,1994,9,25,12,17.0,-32.1,tropical depression,-1,25,1010,,,1994-09-25,15,Ernesto1994
3230,Ernesto,1994,9,25,18,17.0,-32.3,tropical depression,-1,25,1010,,,1994-09-25,16,Ernesto1994
3231,Ernesto,1994,9,26,0,16.8,-33.2,tropical depression,-1,20,1011,,,1994-09-26,17,Ernesto1994
3232,AL081994,1994,9,24,12,16.0,-84.5,tropical depression,-1,25,1008,,,1994-09-24,0,AL0819941994
3233,AL081994,1994,9,24,18,16.3,-85.1,tropical depression,-1,30,1007,,,1994-09-24,1,AL0819941994
3234,AL081994,1994,9,25,0,16.5,-85.9,tropical depression,-1,30,1007,,,1994-09-25,2,AL0819941994
3235,AL081994,1994,9,25,6,16.6,-86.7,tropical depression,-1,30,1006,,,1994-09-25,3,AL0819941994
3236,AL081994,1994,9,25,12,16.7,-87.6,tropical depression,-1,30,1005,,,1994-09-25,4,AL0819941994
3237,AL081994,1994,9,25,18,16.6,-88.4,tropical depression,-1,30,1004,,,1994-09-25,5,AL0819941994
3238,AL081994,1994,9,26,0,16.6,-88.7,tropical depression,-1,30,1006,,,1994-09-26,6,AL0819941994
3239,AL081994,1994,9,26,6,16.6,-88.9,tropical depression,-1,25,1007,,,1994-09-26,7,AL0819941994
3240,AL081994,1994,9,26,12,16.5,-89.2,tropical depression,-1,25,1007,,,1994-09-26,8,AL0819941994
3241,AL081994,1994,9,26,18,16.5,-89.5,tropical depression,-1,25,1007,,,1994-09-26,9,AL0819941994
3242,AL091994,1994,9,27,12,13.8,-20.8,tropical depression,-1,30,1008,,,1994-09-27,0,AL0919941994
3243,AL091994,1994,9,27,18,14.7,-20.9,tropical depression,-1,30,1008,,,1994-09-27,1,AL0919941994
3244,AL091994,1994,9,28,0,15.2,-20.9,tropical depression,-1,30,1007,,,1994-09-28,2,AL0919941994
3245,AL091994,1994,9,28,6,15.5,-21.1,tropical depression,-1,30,1008,,,1994-09-28,3,AL0919941994
3246,AL091994,1994,9,28,12,15.9,-21.5,tropical depression,-1,30,1008,,,1994-09-28,4,AL0919941994
3247,AL091994,1994,9,28,18,16.3,-21.9,tropical depression,-1,30,1008,,,1994-09-28,5,AL0919941994
3248,AL091994,1994,9,29,0,16.5,-22.1,tropical depression,-1,25,1009,,,1994-09-29,6,AL0919941994
3249,AL101994,1994,9,29,6,20.5,-86.0,tropical depression,-1,25,1007,,,1994-09-29,0,AL1019941994
3250,AL101994,1994,9,29,12,21.0,-85.5,tropical depression,-1,25,1006,,,1994-09-29,1,AL1019941994
3251,AL101994,1994,9,29,18,22.0,-85.0,tropical depression,-1,30,1006,,,1994-09-29,2,AL1019941994
3252,AL101994,1994,9,30,0,22.3,-85.0,tropical depression,-1,30,1005,,,1994-09-30,3,AL1019941994
3253,AL101994,1994,9,30,6,22.5,-85.2,tropical depression,-1,30,1004,,,1994-09-30,4,AL1019941994
3254,AL101994,1994,9,30,12,23.0,-85.5,tropical depression,-1,30,1005,,,1994-09-30,5,AL1019941994
3255,AL101994,1994,9,30,18,24.0,-86.0,tropical depression,-1,25,1006,,,1994-09-30,6,AL1019941994
3256,Gordon,1994,11,8,12,11.9,-82.3,tropical depression,-1,25,1009,,,1994-11-08,0,Gordon1994
3257,Gordon,1994,11,8,18,12.0,-82.5,tropical depression,-1,25,1008,,,1994-11-08,1,Gordon1994
3258,Gordon,1994,11,9,0,12.3,-82.8,tropical depression,-1,30,1007,,,1994-11-09,2,Gordon1994
3259,Gordon,1994,11,9,6,12.5,-83.0,tropical depression,-1,30,1007,,,1994-11-09,3,Gordon1994
3260,Gordon,1994,11,9,12,12.8,-83.2,tropical depression,-1,30,1007,,,1994-11-09,4,Gordon1994
3261,Gordon,1994,11,9,18,13.2,-83.4,tropical depression,-1,30,1007,,,1994-11-09,5,Gordon1994
3262,Gordon,1994,11,10,0,13.6,-83.4,tropical depression,-1,30,1007,,,1994-11-10,6,Gordon1994
3263,Gordon,1994,11,10,6,14.0,-83.4,tropical depression,-1,30,1008,,,1994-11-10,7,Gordon1994
3264,Gordon,1994,11,10,12,14.3,-83.2,tropical depression,-1,30,1008,,,1994-11-10,8,Gordon1994
3265,Gordon,1994,11,10,18,14.6,-82.7,tropical storm,0,35,1006,,,1994-11-10,9,Gordon1994
3266,Gordon,1994,11,11,0,15.1,-82.4,tropical storm,0,35,1006,,,1994-11-11,10,Gordon1994
3267,Gordon,1994,11,11,6,15.7,-82.3,tropical storm,0,35,1003,,,1994-11-11,11,Gordon1994
3268,Gordon,1994,11,11,12,16.3,-82.2,tropical storm,0,35,1005,,,1994-11-11,12,Gordon1994
3269,Gordon,1994,11,11,18,16.9,-81.5,tropical storm,0,35,1004,,,1994-11-11,13,Gordon1994
3270,Gordon,1994,11,12,0,17.2,-80.8,tropical storm,0,40,1000,,,1994-11-12,14,Gordon1994
3271,Gordon,1994,11,12,6,17.4,-80.2,tropical storm,0,40,999,,,1994-11-12,15,Gordon1994
3272,Gordon,1994,11,12,12,17.5,-79.8,tropical storm,0,40,999,,,1994-11-12,16,Gordon1994
3273,Gordon,1994,11,12,18,17.4,-79.2,tropical storm,0,35,999,,,1994-11-12,17,Gordon1994
3274,Gordon,1994,11,13,0,17.6,-77.9,tropical storm,0,35,999,,,1994-11-13,18,Gordon1994
3275,Gordon,1994,11,13,3,17.9,-76.8,tropical storm,0,35,1000,,,1994-11-13,19,Gordon1994
3276,Gordon,1994,11,13,6,18.3,-76.0,tropical storm,0,40,1001,,,1994-11-13,20,Gordon1994
3277,Gordon,1994,11,13,12,19.9,-75.0,tropical storm,0,40,1000,,,1994-11-13,21,Gordon1994
3278,Gordon,1994,11,13,13,20.0,-74.9,tropical storm,0,40,1000,,,1994-11-13,22,Gordon1994
3279,Gordon,1994,11,13,18,21.5,-75.4,tropical storm,0,40,1001,,,1994-11-13,23,Gordon1994
3280,Gordon,1994,11,14,0,22.1,-76.3,tropical storm,0,40,999,,,1994-11-14,24,Gordon1994
3281,Gordon,1994,11,14,6,22.7,-77.5,tropical storm,0,45,998,,,1994-11-14,25,Gordon1994
3282,Gordon,1994,11,14,12,23.2,-78.3,tropical storm,0,45,997,,,1994-11-14,26,Gordon1994
3283,Gordon,1994,11,14,18,23.4,-79.1,tropical storm,0,45,998,,,1994-11-14,27,Gordon1994
3284,Gordon,1994,11,15,0,23.6,-79.9,tropical storm,0,45,998,,,1994-11-15,28,Gordon1994
3285,Gordon,1994,11,15,6,23.9,-80.8,tropical storm,0,45,999,,,1994-11-15,29,Gordon1994
3286,Gordon,1994,11,15,12,24.5,-81.6,tropical storm,0,45,999,,,1994-11-15,30,Gordon1994
3287,Gordon,1994,11,15,13,24.6,-81.7,tropical storm,0,45,999,,,1994-11-15,31,Gordon1994
3288,Gordon,1994,11,15,18,24.9,-82.1,tropical storm,0,45,998,,,1994-11-15,32,Gordon1994
3289,Gordon,1994,11,16,0,25.4,-82.5,tropical storm,0,45,998,,,1994-11-16,33,Gordon1994
3290,Gordon,1994,11,16,6,25.7,-82.4,tropical storm,0,45,997,,,1994-11-16,34,Gordon1994
3291,Gordon,1994,11,16,12,26.4,-82.0,tropical storm,0,45,995,,,1994-11-16,35,Gordon1994
3292,Gordon,1994,11,16,13,26.5,-81.9,tropical storm,0,45,996,,,1994-11-16,36,Gordon1994
3293,Gordon,1994,11,16,18,27.1,-81.4,tropical storm,0,45,995,,,1994-11-16,37,Gordon1994
3294,Gordon,1994,11,17,0,28.0,-80.0,tropical storm,0,55,993,,,1994-11-17,38,Gordon1994
3295,Gordon,1994,11,17,6,29.0,-78.5,tropical storm,0,55,989,,,1994-11-17,39,Gordon1994
3296,Gordon,1994,11,17,12,30.0,-76.7,tropical storm,0,60,987,,,1994-11-17,40,Gordon1994
3297,Gordon,1994,11,17,18,31.5,-74.8,hurricane,1,65,981,,,1994-11-17,41,Gordon1994
3298,Gordon,1994,11,18,0,33.1,-74.2,hurricane,1,75,980,,,1994-11-18,42,Gordon1994
3299,Gordon,1994,11,18,6,33.5,-74.7,hurricane,1,70,981,,,1994-11-18,43,Gordon1994
3300,Gordon,1994,11,18,12,33.7,-75.7,hurricane,1,70,984,,,1994-11-18,44,Gordon1994
3301,Gordon,1994,11,18,18,33.2,-75.9,tropical storm,0,60,986,,,1994-11-18,45,Gordon1994
3302,Gordon,1994,11,19,0,32.5,-75.5,tropical storm,0,50,992,,,1994-11-19,46,Gordon1994
3303,Gordon,1994,11,19,6,31.6,-75.0,tropical storm,0,45,996,,,1994-11-19,47,Gordon1994
3304,Gordon,1994,11,19,12,31.1,-74.8,tropical storm,0,40,1000,,,1994-11-19,48,Gordon1994
3305,Gordon,1994,11,19,18,30.4,-75.0,tropical storm,0,35,1005,,,1994-11-19,49,Gordon1994
3306,Gordon,1994,11,20,0,29.8,-75.3,tropical storm,0,35,1007,,,1994-11-20,50,Gordon1994
3307,Gordon,1994,11,20,6,28.9,-76.2,tropical depression,-1,30,1008,,,1994-11-20,51,Gordon1994
3308,Gordon,1994,11,20,12,28.4,-77.2,tropical depression,-1,30,1009,,,1994-11-20,52,Gordon1994
3309,Gordon,1994,11,20,18,28.2,-78.6,tropical depression,-1,25,1009,,,1994-11-20,53,Gordon1994
3310,Gordon,1994,11,21,0,28.2,-79.8,tropical depression,-1,25,1010,,,1994-11-21,54,Gordon1994
3311,Gordon,1994,11,21,3,28.5,-80.6,tropical depression,-1,25,1011,,,1994-11-21,55,Gordon1994
3312,Gordon,1994,11,21,6,29.2,-81.5,tropical depression,-1,20,1012,,,1994-11-21,56,Gordon1994
3313,Gordon,1994,11,21,12,31.3,-81.8,tropical depression,-1,20,1013,,,1994-11-21,57,Gordon1994
3314,Gordon,1994,11,21,18,34.1,-79.8,tropical depression,-1,20,1013,,,1994-11-21,58,Gordon1994
3315,Allison,1995,6,3,0,17.4,-84.3,tropical depression,-1,30,1005,,,1995-06-03,0,Allison1995
3316,Allison,1995,6,3,6,18.3,-84.9,tropical depression,-1,30,1004,,,1995-06-03,1,Allison1995
3317,Allison,1995,6,3,12,19.3,-85.7,tropical storm,0,35,1003,,,1995-06-03,2,Allison1995
3318,Allison,1995,6,3,18,20.6,-85.8,tropical storm,0,40,1001,,,1995-06-03,3,Allison1995
3319,Allison,1995,6,4,0,22.0,-86.0,tropical storm,0,50,997,,,1995-06-04,4,Allison1995
3320,Allison,1995,6,4,6,23.3,-86.3,tropical storm,0,60,995,,,1995-06-04,5,Allison1995
3321,Allison,1995,6,4,12,24.7,-86.2,hurricane,1,65,987,,,1995-06-04,6,Allison1995
3322,Allison,1995,6,4,18,26.2,-86.2,hurricane,1,65,988,,,1995-06-04,7,Allison1995
3323,Allison,1995,6,5,0,27.6,-86.1,hurricane,1,65,988,,,1995-06-05,8,Allison1995
3324,Allison,1995,6,5,6,28.5,-85.6,tropical storm,0,60,990,,,1995-06-05,9,Allison1995
3325,Allison,1995,6,5,12,29.6,-84.7,tropical storm,0,60,990,,,1995-06-05,10,Allison1995
3326,Allison,1995,6,5,14,29.9,-84.4,tropical storm,0,60,991,,,1995-06-05,11,Allison1995
3327,Allison,1995,6,5,15,30.1,-84.2,tropical storm,0,55,991,,,1995-06-05,12,Allison1995
3328,Allison,1995,6,5,18,30.7,-83.8,tropical storm,0,45,993,,,1995-06-05,13,Allison1995
3329,Allison,1995,6,6,0,31.8,-82.8,tropical depression,-1,30,993,,,1995-06-06,14,Allison1995
3330,Barry,1995,7,5,6,32.0,-72.0,tropical depression,-1,20,1019,,,1995-07-05,0,Barry1995
3331,Barry,1995,7,5,12,32.0,-72.0,tropical depression,-1,20,1019,,,1995-07-05,1,Barry1995
3332,Barry,1995,7,5,18,31.9,-72.0,tropical depression,-1,20,1018,,,1995-07-05,2,Barry1995
3333,Barry,1995,7,6,0,31.8,-72.0,tropical depression,-1,25,1017,,,1995-07-06,3,Barry1995
3334,Barry,1995,7,6,6,31.7,-71.9,tropical depression,-1,25,1016,,,1995-07-06,4,Barry1995
3335,Barry,1995,7,6,12,31.5,-71.7,tropical depression,-1,30,1013,,,1995-07-06,5,Barry1995
3336,Barry,1995,7,6,18,31.3,-71.6,tropical depression,-1,30,1011,,,1995-07-06,6,Barry1995
3337,Barry,1995,7,7,0,31.3,-71.3,tropical depression,-1,30,1009,,,1995-07-07,7,Barry1995
3338,Barry,1995,7,7,6,31.6,-71.0,tropical storm,0,35,1007,,,1995-07-07,8,Barry1995
3339,Barry,1995,7,7,12,32.2,-70.6,tropical storm,0,40,1004,,,1995-07-07,9,Barry1995
3340,Barry,1995,7,7,18,33.2,-70.2,tropical storm,0,60,1001,,,1995-07-07,10,Barry1995
3341,Barry,1995,7,7,21,33.6,-69.9,tropical storm,0,60,998,,,1995-07-07,11,Barry1995
3342,Barry,1995,7,8,0,34.0,-69.6,tropical storm,0,60,997,,,1995-07-08,12,Barry1995
3343,Barry,1995,7,8,6,34.9,-68.9,tropical storm,0,55,997,,,1995-07-08,13,Barry1995
3344,Barry,1995,7,8,12,35.9,-68.2,tropical storm,0,50,997,,,1995-07-08,14,Barry1995
3345,Barry,1995,7,8,18,37.2,-67.2,tropical storm,0,50,997,,,1995-07-08,15,Barry1995
3346,Barry,1995,7,9,0,38.7,-66.0,tropical storm,0,50,996,,,1995-07-09,16,Barry1995
3347,Barry,1995,7,9,6,40.5,-64.6,tropical storm,0,50,995,,,1995-07-09,17,Barry1995
3348,Barry,1995,7,9,12,42.3,-63.1,tropical storm,0,50,993,,,1995-07-09,18,Barry1995
3349,Barry,1995,7,9,18,44.3,-61.7,tropical storm,0,50,991,,,1995-07-09,19,Barry1995
3350,Barry,1995,7,9,21,45.3,-61.0,tropical storm,0,50,990,,,1995-07-09,20,Barry1995
3351,Barry,1995,7,9,22,45.6,-60.8,tropical storm,0,45,990,,,1995-07-09,21,Barry1995
3352,Barry,1995,7,10,0,46.4,-60.5,tropical storm,0,45,990,,,1995-07-10,22,Barry1995
3353,Barry,1995,7,10,6,48.5,-59.2,tropical storm,0,40,989,,,1995-07-10,23,Barry1995
3354,Chantal,1995,7,12,0,17.1,-54.9,tropical depression,-1,25,1012,,,1995-07-12,0,Chantal1995
3355,Chantal,1995,7,12,6,17.5,-56.5,tropical depression,-1,25,1012,,,1995-07-12,1,Chantal1995
3356,Chantal,1995,7,12,12,18.1,-58.3,tropical depression,-1,25,1012,,,1995-07-12,2,Chantal1995
3357,Chantal,1995,7,12,18,18.7,-59.9,tropical depression,-1,30,1011,,,1995-07-12,3,Chantal1995
3358,Chantal,1995,7,13,0,19.2,-61.0,tropical depression,-1,30,1011,,,1995-07-13,4,Chantal1995
3359,Chantal,1995,7,13,6,19.6,-61.9,tropical depression,-1,30,1011,,,1995-07-13,5,Chantal1995
3360,Chantal,1995,7,13,12,20.1,-62.7,tropical depression,-1,30,1010,,,1995-07-13,6,Chantal1995
3361,Chantal,1995,7,13,18,20.6,-63.6,tropical depression,-1,30,1010,,,1995-07-13,7,Chantal1995
3362,Chantal,1995,7,14,0,21.1,-64.4,tropical storm,0,35,1006,,,1995-07-14,8,Chantal1995
3363,Chantal,1995,7,14,6,21.1,-64.9,tropical storm,0,35,1008,,,1995-07-14,9,Chantal1995
3364,Chantal,1995,7,14,12,21.1,-65.2,tropical storm,0,35,1009,,,1995-07-14,10,Chantal1995
3365,Chantal,1995,7,14,18,21.3,-65.5,tropical storm,0,40,1010,,,1995-07-14,11,Chantal1995
3366,Chantal,1995,7,15,0,21.8,-66.0,tropical storm,0,40,1009,,,1995-07-15,12,Chantal1995
3367,Chantal,1995,7,15,6,22.3,-66.7,tropical storm,0,45,1006,,,1995-07-15,13,Chantal1995
3368,Chantal,1995,7,15,12,22.7,-67.5,tropical storm,0,45,1006,,,1995-07-15,14,Chantal1995
3369,Chantal,1995,7,15,18,23.2,-67.9,tropical storm,0,45,1005,,,1995-07-15,15,Chantal1995
3370,Chantal,1995,7,16,0,23.7,-68.2,tropical storm,0,45,1004,,,1995-07-16,16,Chantal1995
3371,Chantal,1995,7,16,6,24.5,-68.4,tropical storm,0,50,999,,,1995-07-16,17,Chantal1995
3372,Chantal,1995,7,16,12,25.3,-68.8,tropical storm,0,50,999,,,1995-07-16,18,Chantal1995
3373,Chantal,1995,7,16,18,26.2,-69.1,tropical storm,0,55,997,,,1995-07-16,19,Chantal1995
3374,Chantal,1995,7,17,0,27.2,-69.4,tropical storm,0,60,991,,,1995-07-17,20,Chantal1995
3375,Chantal,1995,7,17,6,28.2,-69.6,tropical storm,0,60,995,,,1995-07-17,21,Chantal1995
3376,Chantal,1995,7,17,12,29.3,-69.8,tropical storm,0,60,997,,,1995-07-17,22,Chantal1995
3377,Chantal,1995,7,17,18,30.5,-69.8,tropical storm,0,55,995,,,1995-07-17,23,Chantal1995
3378,Chantal,1995,7,18,0,31.6,-69.7,tropical storm,0,55,994,,,1995-07-18,24,Chantal1995
3379,Chantal,1995,7,18,6,32.6,-69.0,tropical storm,0,55,994,,,1995-07-18,25,Chantal1995
3380,Chantal,1995,7,18,12,33.6,-68.1,tropical storm,0,50,995,,,1995-07-18,26,Chantal1995
3381,Chantal,1995,7,18,18,34.6,-67.3,tropical storm,0,50,996,,,1995-07-18,27,Chantal1995
3382,Chantal,1995,7,19,0,35.4,-65.8,tropical storm,0,50,997,,,1995-07-19,28,Chantal1995
3383,Chantal,1995,7,19,6,36.2,-64.1,tropical storm,0,50,997,,,1995-07-19,29,Chantal1995
3384,Chantal,1995,7,19,12,37.1,-62.4,tropical storm,0,50,998,,,1995-07-19,30,Chantal1995
3385,Chantal,1995,7,19,18,38.2,-60.2,tropical storm,0,50,998,,,1995-07-19,31,Chantal1995
3386,Chantal,1995,7,20,0,39.5,-57.6,tropical storm,0,50,999,,,1995-07-20,32,Chantal1995
3387,Chantal,1995,7,20,6,41.1,-54.7,tropical storm,0,50,999,,,1995-07-20,33,Chantal1995
3388,Chantal,1995,7,20,12,43.0,-51.7,tropical storm,0,50,1000,,,1995-07-20,34,Chantal1995
3389,Dean,1995,7,28,18,26.2,-86.6,tropical depression,-1,25,1009,,,1995-07-28,0,Dean1995
3390,Dean,1995,7,29,0,26.1,-87.3,tropical depression,-1,30,1008,,,1995-07-29,1,Dean1995
3391,Dean,1995,7,29,6,26.2,-87.9,tropical depression,-1,30,1008,,,1995-07-29,2,Dean1995
3392,Dean,1995,7,29,12,26.3,-88.3,tropical depression,-1,30,1008,,,1995-07-29,3,Dean1995
3393,Dean,1995,7,29,18,26.5,-89.4,tropical depression,-1,30,1007,,,1995-07-29,4,Dean1995
3394,Dean,1995,7,30,0,26.9,-90.6,tropical depression,-1,30,1007,,,1995-07-30,5,Dean1995
3395,Dean,1995,7,30,6,27.6,-91.7,tropical depression,-1,30,1006,,,1995-07-30,6,Dean1995
3396,Dean,1995,7,30,12,28.1,-93.0,tropical depression,-1,30,1005,,,1995-07-30,7,Dean1995
3397,Dean,1995,7,30,18,28.6,-94.0,tropical storm,0,35,1003,,,1995-07-30,8,Dean1995
3398,Dean,1995,7,31,0,29.0,-95.0,tropical storm,0,40,999,,,1995-07-31,9,Dean1995
3399,Dean,1995,7,31,2,29.2,-95.3,tropical storm,0,40,999,,,1995-07-31,10,Dean1995
3400,Dean,1995,7,31,6,29.5,-95.5,tropical depression,-1,30,1002,,,1995-07-31,11,Dean1995
3401,Dean,1995,7,31,12,30.0,-96.0,tropical depression,-1,25,1003,,,1995-07-31,12,Dean1995
3402,Dean,1995,7,31,18,30.5,-96.5,tropical depression,-1,20,1003,,,1995-07-31,13,Dean1995
3403,Dean,1995,8,1,0,31.5,-97.0,tropical depression,-1,20,1004,,,1995-08-01,14,Dean1995
3404,Dean,1995,8,1,6,32.0,-97.5,tropical depression,-1,20,1004,,,1995-08-01,15,Dean1995
3405,Dean,1995,8,1,12,33.0,-98.5,tropical depression,-1,20,1004,,,1995-08-01,16,Dean1995
3406,Dean,1995,8,1,18,33.0,-98.5,tropical depression,-1,20,1004,,,1995-08-01,17,Dean1995
3407,Dean,1995,8,2,0,33.0,-98.5,tropical depression,-1,20,1004,,,1995-08-02,18,Dean1995
3408,Dean,1995,8,2,6,33.0,-98.5,tropical depression,-1,20,1004,,,1995-08-02,19,Dean1995
3409,Dean,1995,8,2,12,33.0,-98.5,tropical depression,-1,20,1004,,,1995-08-02,20,Dean1995
3410,Dean,1995,8,2,18,33.0,-98.5,tropical depression,-1,20,1004,,,1995-08-02,21,Dean1995
3411,Erin,1995,7,31,0,22.3,-73.2,tropical storm,0,45,1004,,,1995-07-31,0,Erin1995
3412,Erin,1995,7,31,6,22.6,-73.6,tropical storm,0,50,1003,,,1995-07-31,1,Erin1995
3413,Erin,1995,7,31,12,22.8,-73.9,tropical storm,0,55,999,,,1995-07-31,2,Erin1995
3414,Erin,1995,7,31,18,23.2,-74.3,tropical storm,0,60,997,,,1995-07-31,3,Erin1995
3415,Erin,1995,8,1,0,23.6,-74.9,hurricane,1,70,992,,,1995-08-01,4,Erin1995
3416,Erin,1995,8,1,6,24.3,-75.7,hurricane,1,75,988,,,1995-08-01,5,Erin1995
3417,Erin,1995,8,1,12,25.5,-76.3,hurricane,1,75,985,,,1995-08-01,6,Erin1995
3418,Erin,1995,8,1,18,26.3,-77.7,hurricane,1,75,980,,,1995-08-01,7,Erin1995
3419,Erin,1995,8,2,0,26.9,-79.0,hurricane,1,75,982,,,1995-08-02,8,Erin1995
3420,Erin,1995,8,2,6,27.7,-80.4,hurricane,1,75,985,,,1995-08-02,9,Erin1995
3421,Erin,1995,8,2,6,27.7,-80.3,hurricane,1,75,984,,,1995-08-02,10,Erin1995
3422,Erin,1995,8,2,12,28.2,-81.9,tropical storm,0,50,990,,,1995-08-02,11,Erin1995
3423,Erin,1995,8,2,18,28.6,-83.4,tropical storm,0,60,988,,,1995-08-02,12,Erin1995
3424,Erin,1995,8,3,0,28.8,-84.7,hurricane,1,65,985,,,1995-08-03,13,Erin1995
3425,Erin,1995,8,3,6,29.3,-85.7,hurricane,1,70,979,,,1995-08-03,14,Erin1995
3426,Erin,1995,8,3,12,29.8,-86.6,hurricane,1,80,974,,,1995-08-03,15,Erin1995
3427,Erin,1995,8,3,13,30.0,-86.8,hurricane,2,85,973,,,1995-08-03,16,Erin1995
3428,Erin,1995,8,3,16,30.3,-87.2,hurricane,1,75,973,,,1995-08-03,17,Erin1995
3429,Erin,1995,8,3,18,30.6,-87.5,hurricane,1,65,985,,,1995-08-03,18,Erin1995
3430,Erin,1995,8,4,0,31.4,-88.5,tropical storm,0,45,997,,,1995-08-04,19,Erin1995
3431,Erin,1995,8,4,6,32.3,-89.1,tropical storm,0,35,1001,,,1995-08-04,20,Erin1995
3432,Erin,1995,8,4,12,33.2,-89.7,tropical depression,-1,20,1003,,,1995-08-04,21,Erin1995
3433,Erin,1995,8,4,18,34.1,-90.2,tropical depression,-1,20,1003,,,1995-08-04,22,Erin1995
3434,Erin,1995,8,5,0,34.8,-90.2,tropical depression,-1,20,1003,,,1995-08-05,23,Erin1995
3435,Erin,1995,8,5,6,35.4,-90.1,tropical depression,-1,20,1003,,,1995-08-05,24,Erin1995
3436,Erin,1995,8,5,12,36.3,-89.8,tropical depression,-1,20,1003,,,1995-08-05,25,Erin1995
3437,Erin,1995,8,5,18,37.5,-88.8,tropical depression,-1,20,1003,,,1995-08-05,26,Erin1995
3438,Erin,1995,8,6,0,38.4,-86.8,tropical depression,-1,20,1003,,,1995-08-06,27,Erin1995
3439,Erin,1995,8,6,6,38.7,-84.9,tropical depression,-1,20,1005,,,1995-08-06,28,Erin1995
3440,Erin,1995,8,6,12,38.8,-82.0,tropical depression,-1,20,1008,,,1995-08-06,29,Erin1995
3441,AL061995,1995,8,5,18,20.2,-95.2,tropical depression,-1,20,1008,,,1995-08-05,0,AL0619951995
3442,AL061995,1995,8,6,0,20.5,-95.6,tropical depression,-1,20,1005,,,1995-08-06,1,AL0619951995
